time;queries_in_system;time_in_queues;rejected_connections;parallel_query;load_ratio;TZ00:00
2025-05-23T10:24:49Z00:00;26;0;0;26;0.41;
2025-05-23T10:25:19Z00:00;41;1;0;41;0.64;
2025-05-23T10:25:49Z00:00;35;1;0;35;0.55;
2025-05-23T10:26:19Z00:00;37;1;0;37;0.58;
2025-05-23T10:26:49Z00:00;21;0;0;21;0.33;
2025-05-23T10:27:19Z00:00;47;0;0;47;0.73;
2025-05-23T10:27:49Z00:00;40;0;0;40;0.62;
2025-05-23T10:28:19Z00:00;37;1;0;37;0.58;
2025-05-23T10:28:49Z00:00;26;1;0;26;0.41;
2025-05-23T10:29:19Z00:00;18;0;0;18;0.28;
2025-05-23T10:29:49Z00:00;27;0;0;27;0.42;
2025-05-23T10:30:19Z00:00;33;0;0;33;0.52;
2025-05-23T10:30:49Z00:00;34;1;0;34;0.53;
2025-05-23T10:31:19Z00:00;18;0;0;18;0.28;
2025-05-23T10:31:49Z00:00;27;0;0;27;0.42;
2025-05-23T10:32:19Z00:00;21;1;0;21;0.33;
2025-05-23T10:32:49Z00:00;19;12;0;19;0.30;
2025-05-23T10:33:19Z00:00;24;0;0;24;0.38;
2025-05-23T10:33:49Z00:00;33;1;0;33;0.52;
2025-05-23T10:34:19Z00:00;16;0;0;16;0.25;
2025-05-23T10:34:49Z00:00;17;0;0;17;0.27;
2025-05-23T10:35:19Z00:00;30;0;0;30;0.47;
2025-05-23T10:35:49Z00:00;62;1;0;62;0.97;
2025-05-23T10:36:19Z00:00;31;0;0;31;0.48;
2025-05-23T10:36:49Z00:00;68;2;0;68;1.06;
2025-05-23T10:37:19Z00:00;55;0;0;55;0.86;
2025-05-23T10:37:49Z00:00;51;0;0;51;0.80;
2025-05-23T10:38:19Z00:00;30;53;0;30;0.47;
2025-05-23T10:38:49Z00:00;36;1;0;36;0.56;
2025-05-23T10:39:19Z00:00;54;53;0;54;0.84;
2025-05-23T10:39:49Z00:00;33;58;0;33;0.52;
2025-05-23T10:40:19Z00:00;22;1;0;22;0.34;
2025-05-23T10:40:49Z00:00;39;1;0;39;0.61;
2025-05-23T10:41:19Z00:00;32;0;0;32;0.50;
2025-05-23T10:41:50Z00:00;25;0;0;25;0.39;
2025-05-23T10:42:20Z00:00;26;1;0;26;0.41;
2025-05-23T10:42:50Z00:00;17;1;0;17;0.27;
2025-05-23T10:43:20Z00:00;31;5;0;31;0.48;
2025-05-23T10:43:50Z00:00;68;51;0;68;1.06;
2025-05-23T10:44:20Z00:00;21;0;0;21;0.33;
2025-05-23T10:44:50Z00:00;22;0;0;22;0.34;
2025-05-23T10:45:20Z00:00;39;0;0;39;0.61;
2025-05-23T10:45:50Z00:00;32;1;0;32;0.50;
2025-05-23T10:46:20Z00:00;46;0;0;46;0.72;
2025-05-23T10:46:50Z00:00;52;0;0;52;0.81;
2025-05-23T10:47:20Z00:00;38;0;0;38;0.59;
2025-05-23T10:47:50Z00:00;99;0;0;99;1.55;
2025-05-23T10:48:20Z00:00;77;130;0;77;1.20;
2025-05-23T10:48:50Z00:00;20;0;0;20;0.31;
2025-05-23T10:49:20Z00:00;49;1;0;49;0.77;
2025-05-23T10:49:50Z00:00;33;1;0;33;0.52;
2025-05-23T10:50:20Z00:00;30;1;0;30;0.47;
2025-05-23T10:50:50Z00:00;40;0;0;40;0.62;
2025-05-23T10:51:20Z00:00;46;1;0;46;0.72;
2025-05-23T10:51:50Z00:00;45;1;0;45;0.70;
2025-05-23T10:52:20Z00:00;22;1;0;22;0.34;
2025-05-23T10:52:50Z00:00;32;1;0;32;0.50;
2025-05-23T10:53:20Z00:00;39;1;0;39;0.61;
2025-05-23T10:53:50Z00:00;69;2;0;69;1.08;
2025-05-23T10:54:20Z00:00;43;6;0;43;0.67;
2025-05-23T10:54:50Z00:00;37;0;0;37;0.58;
2025-05-23T10:55:20Z00:00;29;1;0;29;0.45;
2025-05-23T10:55:50Z00:00;40;0;0;40;0.62;
2025-05-23T10:56:20Z00:00;34;0;0;34;0.53;
2025-05-23T10:56:50Z00:00;47;0;0;47;0.73;
2025-05-23T10:57:20Z00:00;91;245;0;91;1.42;
2025-05-23T10:57:50Z00:00;46;1;0;46;0.72;
2025-05-23T10:58:20Z00:00;25;0;0;25;0.39;
2025-05-23T10:58:50Z00:00;44;30;0;44;0.69;
2025-05-23T10:59:20Z00:00;52;1;0;52;0.81;
2025-05-23T10:59:50Z00:00;20;0;0;20;0.31;
2025-05-23T11:00:20Z00:00;36;0;0;36;0.56;
2025-05-23T11:00:50Z00:00;30;2;0;30;0.47;
2025-05-23T11:01:20Z00:00;31;0;0;31;0.48;
2025-05-23T11:01:50Z00:00;26;0;0;26;0.41;
2025-05-23T11:02:20Z00:00;31;0;0;31;0.48;
2025-05-23T11:02:50Z00:00;31;1;0;31;0.48;
2025-05-23T11:03:20Z00:00;31;0;0;31;0.48;
2025-05-23T11:03:50Z00:00;61;23;0;61;0.95;
2025-05-23T11:04:20Z00:00;17;1;0;17;0.27;
2025-05-23T11:04:50Z00:00;16;0;0;16;0.25;
2025-05-23T11:05:20Z00:00;52;0;0;52;0.81;
2025-05-23T11:05:50Z00:00;30;1;0;30;0.47;
2025-05-23T11:06:20Z00:00;47;0;0;47;0.73;
2025-05-23T11:06:50Z00:00;31;0;0;31;0.48;
2025-05-23T11:07:20Z00:00;68;2;0;68;1.06;
2025-05-23T11:07:50Z00:00;79;0;0;79;1.23;
2025-05-23T11:08:20Z00:00;69;28;0;69;1.08;
2025-05-23T11:08:50Z00:00;30;0;0;30;0.47;
2025-05-23T11:09:20Z00:00;28;0;0;28;0.44;
2025-05-23T11:09:50Z00:00;27;5;0;27;0.42;
2025-05-23T11:10:20Z00:00;35;1;0;35;0.55;
2025-05-23T11:10:50Z00:00;30;7;0;30;0.47;
2025-05-23T11:11:20Z00:00;24;1;0;24;0.38;
2025-05-23T11:11:50Z00:00;48;2;0;48;0.75;
2025-05-23T11:12:20Z00:00;55;1;0;55;0.86;
2025-05-23T11:12:50Z00:00;30;0;0;30;0.47;
2025-05-23T11:13:20Z00:00;57;0;0;57;0.89;
2025-05-23T11:13:50Z00:00;22;0;0;22;0.34;
2025-05-23T11:14:20Z00:00;23;0;0;23;0.36;
2025-05-23T11:14:50Z00:00;24;1;0;24;0.38;
2025-05-23T11:15:20Z00:00;28;1;0;28;0.44;
2025-05-23T11:15:50Z00:00;38;1;0;38;0.59;
2025-05-23T11:16:20Z00:00;45;3;0;45;0.70;
2025-05-23T11:16:50Z00:00;38;1;0;38;0.59;
2025-05-23T11:17:20Z00:00;27;1;0;27;0.42;
2025-05-23T11:17:50Z00:00;45;1;0;45;0.70;
2025-05-23T11:18:20Z00:00;28;1;0;28;0.44;
2025-05-23T11:18:50Z00:00;36;1;0;36;0.56;
2025-05-23T11:19:20Z00:00;32;1;0;32;0.50;
2025-05-23T11:19:50Z00:00;31;1;0;31;0.48;
2025-05-23T11:20:20Z00:00;22;1;0;22;0.34;
2025-05-23T11:20:50Z00:00;24;3;0;24;0.38;
2025-05-23T11:21:20Z00:00;32;1;0;32;0.50;
2025-05-23T11:21:50Z00:00;29;3;0;29;0.45;
2025-05-23T11:22:20Z00:00;36;1;0;36;0.56;
2025-05-23T11:22:50Z00:00;30;0;0;30;0.47;
2025-05-23T11:23:20Z00:00;22;0;0;22;0.34;
2025-05-23T11:23:50Z00:00;20;1;0;20;0.31;
2025-05-23T11:24:20Z00:00;37;0;0;37;0.58;
2025-05-23T11:24:50Z00:00;27;0;0;27;0.42;
2025-05-23T11:25:20Z00:00;37;1;0;37;0.58;
2025-05-23T11:25:50Z00:00;37;0;0;37;0.58;
2025-05-23T11:26:20Z00:00;33;2;0;33;0.52;
2025-05-23T11:26:50Z00:00;34;0;0;34;0.53;
2025-05-23T11:27:20Z00:00;81;2;0;81;1.27;
2025-05-23T11:27:50Z00:00;48;190;0;48;0.75;
2025-05-23T11:28:20Z00:00;41;1;0;41;0.64;
2025-05-23T11:28:50Z00:00;28;3;0;28;0.44;
2025-05-23T11:29:20Z00:00;43;0;0;43;0.67;
2025-05-23T11:29:50Z00:00;29;0;0;29;0.45;
2025-05-23T11:30:20Z00:00;51;0;0;51;0.80;
2025-05-23T11:30:50Z00:00;39;3;0;39;0.61;
2025-05-23T11:31:20Z00:00;28;0;0;28;0.44;
2025-05-23T11:31:50Z00:00;61;61;0;61;0.95;
2025-05-23T11:32:20Z00:00;28;0;0;28;0.44;
2025-05-23T11:32:50Z00:00;45;19;0;45;0.70;
2025-05-23T11:33:20Z00:00;34;0;0;34;0.53;
2025-05-23T11:33:50Z00:00;30;0;0;30;0.47;
2025-05-23T11:34:20Z00:00;46;0;0;46;0.72;
2025-05-23T11:34:50Z00:00;35;0;0;35;0.55;
2025-05-23T11:35:21Z00:00;50;0;0;50;0.78;
2025-05-23T11:35:51Z00:00;34;0;0;34;0.53;
2025-05-23T11:36:21Z00:00;22;1;0;22;0.34;
2025-05-23T11:36:51Z00:00;24;0;0;24;0.38;
2025-05-23T11:37:21Z00:00;17;3;0;17;0.27;
2025-05-23T11:37:51Z00:00;29;0;0;29;0.45;
2025-05-23T11:38:21Z00:00;26;0;0;26;0.41;
2025-05-23T11:38:51Z00:00;64;0;0;64;1.00;
2025-05-23T11:39:21Z00:00;156;208;0;128;2.00;
2025-05-23T11:39:51Z00:00;31;0;0;31;0.48;
2025-05-23T11:40:21Z00:00;35;0;0;35;0.55;
2025-05-23T11:40:51Z00:00;39;1;0;39;0.61;
2025-05-23T11:41:21Z00:00;20;0;0;20;0.31;
2025-05-23T11:41:51Z00:00;30;0;0;30;0.47;
2025-05-23T11:42:21Z00:00;49;0;0;49;0.77;
2025-05-23T11:42:51Z00:00;31;0;0;31;0.48;
2025-05-23T11:43:21Z00:00;56;356;0;56;0.88;
2025-05-23T11:43:51Z00:00;35;0;0;35;0.55;
2025-05-23T11:44:21Z00:00;17;1;0;17;0.27;
2025-05-23T11:44:51Z00:00;32;0;0;32;0.50;
2025-05-23T11:45:21Z00:00;53;1;0;53;0.83;
2025-05-23T11:45:51Z00:00;38;0;0;38;0.59;
2025-05-23T11:46:21Z00:00;43;7;0;42;0.66;
2025-05-23T11:46:51Z00:00;30;1;0;30;0.47;
2025-05-23T11:47:21Z00:00;82;105;0;82;1.28;
2025-05-23T11:47:51Z00:00;26;0;0;26;0.41;
2025-05-23T11:48:21Z00:00;29;18;0;29;0.45;
2025-05-23T11:48:51Z00:00;41;0;0;41;0.64;
2025-05-23T11:49:21Z00:00;34;0;0;34;0.53;
2025-05-23T11:49:51Z00:00;33;0;0;33;0.52;
2025-05-23T11:50:21Z00:00;20;1;0;20;0.31;
2025-05-23T11:50:51Z00:00;55;0;0;55;0.86;
2025-05-23T11:51:21Z00:00;33;1;0;33;0.52;
2025-05-23T11:51:51Z00:00;52;0;0;52;0.81;
2025-05-23T11:52:21Z00:00;33;0;0;33;0.52;
2025-05-23T11:52:51Z00:00;21;0;0;21;0.33;
2025-05-23T11:53:21Z00:00;45;0;0;45;0.70;
2025-05-23T11:53:51Z00:00;40;0;0;40;0.62;
2025-05-23T11:54:21Z00:00;22;1;0;22;0.34;
2025-05-23T11:54:51Z00:00;29;0;0;29;0.45;
2025-05-23T11:55:21Z00:00;28;0;0;28;0.44;
2025-05-23T11:55:51Z00:00;23;1;0;23;0.36;
2025-05-23T11:56:21Z00:00;28;0;0;28;0.44;
2025-05-23T11:56:51Z00:00;23;3;0;23;0.36;
2025-05-23T11:57:21Z00:00;26;1;0;26;0.41;
2025-05-23T11:57:51Z00:00;37;88;0;37;0.58;
2025-05-23T11:58:21Z00:00;22;0;0;22;0.34;
2025-05-23T11:58:51Z00:00;58;302;0;58;0.91;
2025-05-23T11:59:21Z00:00;42;192;0;42;0.66;
2025-05-23T11:59:51Z00:00;29;0;0;29;0.45;
2025-05-23T12:00:21Z00:00;97;2;0;97;1.52;
2025-05-23T12:00:51Z00:00;39;1;0;39;0.61;
2025-05-23T12:01:21Z00:00;51;1;0;51;0.80;
2025-05-23T12:01:51Z00:00;41;0;0;41;0.64;
2025-05-23T12:02:21Z00:00;40;1;0;40;0.62;
2025-05-23T12:02:51Z00:00;28;0;0;28;0.44;
2025-05-23T12:03:21Z00:00;34;0;0;34;0.53;
2025-05-23T12:03:51Z00:00;27;0;0;27;0.42;
2025-05-23T12:04:21Z00:00;26;0;0;26;0.41;
2025-05-23T12:04:51Z00:00;19;0;0;19;0.30;
2025-05-23T12:05:21Z00:00;28;0;0;28;0.44;
2025-05-23T12:05:51Z00:00;26;0;0;26;0.41;
2025-05-23T12:06:21Z00:00;20;0;0;20;0.31;
2025-05-23T12:06:51Z00:00;97;529;0;97;1.52;
2025-05-23T12:07:21Z00:00;28;3;0;28;0.44;
2025-05-23T12:07:51Z00:00;41;0;0;41;0.64;
2025-05-23T12:08:21Z00:00;54;0;0;54;0.84;
2025-05-23T12:08:51Z00:00;25;1;0;25;0.39;
2025-05-23T12:09:21Z00:00;24;0;0;24;0.38;
2025-05-23T12:09:51Z00:00;30;3;0;30;0.47;
2025-05-23T12:10:21Z00:00;23;5;0;23;0.36;
2025-05-23T12:10:51Z00:00;29;0;0;29;0.45;
2025-05-23T12:11:21Z00:00;35;0;0;35;0.55;
2025-05-23T12:11:51Z00:00;21;0;0;21;0.33;
2025-05-23T12:12:21Z00:00;32;1;0;32;0.50;
2025-05-23T12:12:51Z00:00;24;1;0;24;0.38;
2025-05-23T12:13:21Z00:00;25;1;0;25;0.39;
2025-05-23T12:13:51Z00:00;74;1;0;74;1.16;
2025-05-23T12:14:21Z00:00;39;0;0;39;0.61;
2025-05-23T12:14:51Z00:00;48;0;0;48;0.75;
2025-05-23T12:15:21Z00:00;27;0;0;27;0.42;
2025-05-23T12:15:51Z00:00;30;0;0;30;0.47;
2025-05-23T12:16:21Z00:00;39;1;0;39;0.61;
2025-05-23T12:16:51Z00:00;46;1;0;46;0.72;
2025-05-23T12:17:21Z00:00;111;346;0;111;1.73;
2025-05-23T12:17:51Z00:00;27;0;0;27;0.42;
2025-05-23T12:18:21Z00:00;19;0;0;19;0.30;
2025-05-23T12:18:51Z00:00;44;17;0;44;0.69;
2025-05-23T12:19:21Z00:00;15;1;0;15;0.23;
2025-05-23T12:19:51Z00:00;28;1;0;28;0.44;
2025-05-23T12:20:21Z00:00;24;0;0;24;0.38;
2025-05-23T12:20:51Z00:00;44;1;0;44;0.69;
2025-05-23T12:21:21Z00:00;32;0;0;32;0.50;
2025-05-23T12:21:51Z00:00;17;0;0;17;0.27;
2025-05-23T12:22:21Z00:00;16;1;0;16;0.25;
2025-05-23T12:22:51Z00:00;35;0;0;35;0.55;
2025-05-23T12:23:21Z00:00;16;0;0;16;0.25;
2025-05-23T12:23:51Z00:00;13;0;0;13;0.20;
2025-05-23T12:24:21Z00:00;21;0;0;21;0.33;
2025-05-23T12:24:51Z00:00;21;0;0;21;0.33;
2025-05-23T12:25:21Z00:00;73;0;0;73;1.14;
2025-05-23T12:25:51Z00:00;31;1;0;31;0.48;
2025-05-23T12:26:21Z00:00;30;3;0;30;0.47;
2025-05-23T12:26:51Z00:00;34;134;0;34;0.53;
2025-05-23T12:27:21Z00:00;42;1;0;42;0.66;
2025-05-23T12:27:51Z00:00;28;1;0;28;0.44;
2025-05-23T12:28:21Z00:00;47;3;0;47;0.73;
2025-05-23T12:28:51Z00:00;20;0;0;20;0.31;
2025-05-23T12:29:21Z00:00;18;0;0;18;0.28;
2025-05-23T12:29:51Z00:00;17;0;0;17;0.27;
2025-05-23T12:30:21Z00:00;35;0;0;35;0.55;
2025-05-23T12:30:51Z00:00;39;0;0;39;0.61;
2025-05-23T12:31:21Z00:00;25;0;0;25;0.39;
2025-05-23T12:31:51Z00:00;45;28;0;44;0.69;
2025-05-23T12:32:21Z00:00;18;0;0;18;0.28;
2025-05-23T12:32:51Z00:00;25;0;0;25;0.39;
2025-05-23T12:33:21Z00:00;54;0;0;54;0.84;
2025-05-23T12:33:51Z00:00;53;0;0;53;0.83;
2025-05-23T12:34:21Z00:00;26;0;0;26;0.41;
2025-05-23T12:34:51Z00:00;29;0;0;29;0.45;
2025-05-23T12:35:21Z00:00;26;0;0;26;0.41;
2025-05-23T12:35:51Z00:00;49;6;0;49;0.77;
2025-05-23T12:36:21Z00:00;19;1;0;19;0.30;
2025-05-23T12:36:51Z00:00;30;0;0;30;0.47;
2025-05-23T12:37:21Z00:00;96;0;0;96;1.50;
2025-05-23T12:37:51Z00:00;27;1;0;27;0.42;
2025-05-23T12:38:21Z00:00;17;0;0;17;0.27;
2025-05-23T12:38:51Z00:00;14;0;0;14;0.22;
2025-05-23T12:39:21Z00:00;26;0;0;26;0.41;
2025-05-23T12:39:51Z00:00;41;0;0;41;0.64;
2025-05-23T12:40:21Z00:00;43;0;0;43;0.67;
2025-05-23T12:40:51Z00:00;34;0;0;34;0.53;
2025-05-23T12:41:21Z00:00;49;0;0;49;0.77;
2025-05-23T12:41:51Z00:00;24;0;0;24;0.38;
2025-05-23T12:42:21Z00:00;16;1;0;16;0.25;
2025-05-23T12:42:51Z00:00;11;0;0;11;0.17;
2025-05-23T12:43:21Z00:00;54;170;0;54;0.84;
2025-05-23T12:43:51Z00:00;24;32;0;24;0.38;
2025-05-23T12:44:21Z00:00;15;0;0;15;0.23;
2025-05-23T12:44:51Z00:00;23;0;0;23;0.36;
2025-05-23T12:45:21Z00:00;35;0;0;35;0.55;
2025-05-23T12:45:51Z00:00;31;4;0;31;0.48;
2025-05-23T12:46:21Z00:00;48;1;0;48;0.75;
2025-05-23T12:46:51Z00:00;27;0;0;27;0.42;
2025-05-23T12:47:21Z00:00;83;0;0;83;1.30;
2025-05-23T12:47:51Z00:00;15;0;0;15;0.23;
2025-05-23T12:48:21Z00:00;34;1;0;34;0.53;
2025-05-23T12:48:51Z00:00;24;0;0;24;0.38;
2025-05-23T12:49:21Z00:00;14;0;0;14;0.22;
2025-05-23T12:49:51Z00:00;16;0;0;16;0.25;
2025-05-23T12:50:21Z00:00;26;5;0;26;0.41;
2025-05-23T12:50:51Z00:00;26;1;0;26;0.41;
2025-05-23T12:51:21Z00:00;18;0;0;18;0.28;
2025-05-23T12:51:51Z00:00;47;0;0;47;0.73;
2025-05-23T12:52:21Z00:00;29;0;0;29;0.45;
2025-05-23T12:52:51Z00:00;37;2;0;37;0.58;
2025-05-23T12:53:21Z00:00;48;18;0;48;0.75;
2025-05-23T12:53:51Z00:00;26;0;0;26;0.41;
2025-05-23T12:54:21Z00:00;43;14;0;43;0.67;
2025-05-23T12:54:51Z00:00;29;0;0;29;0.45;
2025-05-23T12:55:21Z00:00;46;0;0;46;0.72;
2025-05-23T12:55:51Z00:00;27;13;0;27;0.42;
2025-05-23T12:56:21Z00:00;34;0;0;34;0.53;
2025-05-23T12:56:51Z00:00;54;1;0;54;0.84;
2025-05-23T12:57:21Z00:00;26;1;0;26;0.41;
2025-05-23T12:57:51Z00:00;26;0;0;26;0.41;
2025-05-23T12:58:21Z00:00;42;0;0;42;0.66;
2025-05-23T12:58:51Z00:00;32;0;0;32;0.50;
2025-05-23T12:59:21Z00:00;46;0;0;46;0.72;
2025-05-23T12:59:51Z00:00;16;0;0;16;0.25;
2025-05-23T13:00:21Z00:00;29;1;0;29;0.45;
2025-05-23T13:00:51Z00:00;51;1;0;51;0.80;
2025-05-23T13:01:21Z00:00;44;9;0;44;0.69;
2025-05-23T13:01:51Z00:00;72;0;0;72;1.12;
2025-05-23T13:02:21Z00:00;52;9;0;52;0.81;
2025-05-23T13:02:51Z00:00;19;0;0;19;0.30;
2025-05-23T13:03:21Z00:00;47;0;0;47;0.73;
2025-05-23T13:03:51Z00:00;20;2;0;20;0.31;
2025-05-23T13:04:21Z00:00;27;1;0;27;0.42;
2025-05-23T13:04:51Z00:00;40;0;0;40;0.62;
2025-05-23T13:05:21Z00:00;30;0;0;30;0.47;
2025-05-23T13:05:51Z00:00;25;0;0;25;0.39;
2025-05-23T13:06:21Z00:00;63;3;0;63;0.98;
2025-05-23T13:06:51Z00:00;61;0;0;61;0.95;
2025-05-23T13:07:21Z00:00;19;10;0;19;0.30;
2025-05-23T13:07:51Z00:00;27;0;0;27;0.42;
2025-05-23T13:08:21Z00:00;58;0;0;58;0.91;
2025-05-23T13:08:51Z00:00;19;1;0;19;0.30;
2025-05-23T13:09:21Z00:00;21;1;0;21;0.33;
2025-05-23T13:09:51Z00:00;52;1;0;52;0.81;
2025-05-23T13:10:21Z00:00;32;0;0;32;0.50;
2025-05-23T13:10:51Z00:00;23;1;0;23;0.36;
2025-05-23T13:11:21Z00:00;22;2;0;22;0.34;
2025-05-23T13:11:51Z00:00;18;0;0;18;0.28;
2025-05-23T13:12:21Z00:00;24;0;0;24;0.38;
2025-05-23T13:12:51Z00:00;30;31;0;30;0.47;
2025-05-23T13:13:21Z00:00;54;65;0;54;0.84;
2025-05-23T13:13:51Z00:00;27;0;0;27;0.42;
2025-05-23T13:14:21Z00:00;15;0;0;15;0.23;
2025-05-23T13:14:51Z00:00;24;0;0;24;0.38;
2025-05-23T13:15:21Z00:00;30;0;0;30;0.47;
2025-05-23T13:15:51Z00:00;41;3;0;41;0.64;
2025-05-23T13:16:21Z00:00;49;0;0;49;0.77;
2025-05-23T13:16:51Z00:00;94;7;0;94;1.47;
2025-05-23T13:17:21Z00:00;28;0;0;28;0.44;
2025-05-23T13:17:51Z00:00;32;8;0;32;0.50;
2025-05-23T13:18:21Z00:00;22;0;0;22;0.34;
2025-05-23T13:18:51Z00:00;61;1;0;61;0.95;
2025-05-23T13:19:21Z00:00;19;1;0;19;0.30;
2025-05-23T13:19:51Z00:00;19;1;0;19;0.30;
2025-05-23T13:20:21Z00:00;23;0;0;23;0.36;
2025-05-23T13:20:51Z00:00;35;31;0;35;0.55;
2025-05-23T13:21:21Z00:00;42;0;0;42;0.66;
2025-05-23T13:21:51Z00:00;34;0;0;34;0.53;
2025-05-23T13:22:21Z00:00;21;0;0;21;0.33;
2025-05-23T13:22:51Z00:00;41;0;0;41;0.64;
2025-05-23T13:23:21Z00:00;27;4;0;27;0.42;
2025-05-23T13:23:51Z00:00;33;0;0;33;0.52;
2025-05-23T13:24:21Z00:00;21;0;0;21;0.33;
2025-05-23T13:24:51Z00:00;13;0;0;13;0.20;
2025-05-23T13:25:21Z00:00;20;0;0;20;0.31;
2025-05-23T13:25:51Z00:00;29;1;0;29;0.45;
2025-05-23T13:26:21Z00:00;15;3;0;15;0.23;
2025-05-23T13:26:51Z00:00;93;144;0;93;1.45;
2025-05-23T13:27:21Z00:00;23;0;0;23;0.36;
2025-05-23T13:27:51Z00:00;48;0;0;48;0.75;
2025-05-23T13:28:21Z00:00;62;83;0;62;0.97;
2025-05-23T13:28:51Z00:00;25;1;0;25;0.39;
2025-05-23T13:29:21Z00:00;23;0;0;23;0.36;
2025-05-23T13:29:51Z00:00;15;0;0;15;0.23;
2025-05-23T13:30:21Z00:00;27;3;0;27;0.42;
2025-05-23T13:30:51Z00:00;29;1;0;29;0.45;
2025-05-23T13:31:21Z00:00;31;0;0;31;0.48;
2025-05-23T13:31:51Z00:00;29;0;0;29;0.45;
2025-05-23T13:32:21Z00:00;37;0;0;37;0.58;
2025-05-23T13:32:51Z00:00;29;1;0;29;0.45;
2025-05-23T13:33:21Z00:00;28;5;0;28;0.44;
2025-05-23T13:33:51Z00:00;45;1;0;45;0.70;
2025-05-23T13:34:21Z00:00;32;0;0;32;0.50;
2025-05-23T13:34:51Z00:00;17;3;0;17;0.27;
2025-05-23T13:35:21Z00:00;40;1;0;40;0.62;
2025-05-23T13:35:51Z00:00;25;0;0;25;0.39;
2025-05-23T13:36:21Z00:00;32;0;0;32;0.50;
2025-05-23T13:36:51Z00:00;54;213;0;54;0.84;
2025-05-23T13:37:21Z00:00;22;1;0;22;0.34;
2025-05-23T13:37:51Z00:00;18;0;0;18;0.28;
2025-05-23T13:38:21Z00:00;49;10;0;49;0.77;
2025-05-23T13:38:51Z00:00;25;34;0;25;0.39;
2025-05-23T13:39:21Z00:00;25;0;0;25;0.39;
2025-05-23T13:39:51Z00:00;13;0;0;13;0.20;
2025-05-23T13:40:21Z00:00;23;1;0;23;0.36;
2025-05-23T13:40:51Z00:00;31;0;0;31;0.48;
2025-05-23T13:41:21Z00:00;14;1;0;14;0.22;
2025-05-23T13:41:51Z00:00;39;0;0;39;0.61;
2025-05-23T13:42:21Z00:00;23;0;0;23;0.36;
2025-05-23T13:42:51Z00:00;32;0;0;32;0.50;
2025-05-23T13:43:21Z00:00;22;0;0;22;0.34;
2025-05-23T13:43:51Z00:00;28;0;0;28;0.44;
2025-05-23T13:44:21Z00:00;25;1;0;25;0.39;
2025-05-23T13:44:51Z00:00;15;0;0;15;0.23;
2025-05-23T13:45:21Z00:00;25;1;0;25;0.39;
2025-05-23T13:45:51Z00:00;35;0;0;35;0.55;
2025-05-23T13:46:21Z00:00;67;188;0;67;1.05;
2025-05-23T13:46:51Z00:00;22;3;0;22;0.34;
2025-05-23T13:47:21Z00:00;67;69;0;67;1.05;
2025-05-23T13:47:51Z00:00;34;7;0;34;0.53;
2025-05-23T13:48:21Z00:00;35;1;0;35;0.55;
2025-05-23T13:48:51Z00:00;24;11;0;24;0.38;
2025-05-23T13:49:21Z00:00;42;63;0;42;0.66;
2025-05-23T13:49:51Z00:00;15;0;0;15;0.23;
2025-05-23T13:50:21Z00:00;26;0;0;26;0.41;
2025-05-23T13:50:51Z00:00;30;1;0;30;0.47;
2025-05-23T13:51:21Z00:00;33;0;0;33;0.52;
2025-05-23T13:51:51Z00:00;64;2;0;64;1.00;
2025-05-23T13:52:21Z00:00;24;1;0;24;0.38;
2025-05-23T13:52:51Z00:00;22;0;0;22;0.34;
2025-05-23T13:53:21Z00:00;29;0;0;29;0.45;
2025-05-23T13:53:51Z00:00;21;0;0;21;0.33;
2025-05-23T13:54:21Z00:00;18;0;0;18;0.28;
2025-05-23T13:54:51Z00:00;41;20;0;41;0.64;
2025-05-23T13:55:21Z00:00;33;0;0;33;0.52;
2025-05-23T13:55:51Z00:00;32;0;0;32;0.50;
2025-05-23T13:56:21Z00:00;23;0;0;23;0.36;
2025-05-23T13:56:51Z00:00;72;2;0;72;1.12;
2025-05-23T13:57:21Z00:00;19;0;0;19;0.30;
2025-05-23T13:57:51Z00:00;23;0;0;23;0.36;
2025-05-23T13:58:21Z00:00;20;0;0;20;0.31;
2025-05-23T13:58:51Z00:00;31;5;0;31;0.48;
2025-05-23T13:59:21Z00:00;29;0;0;29;0.45;
2025-05-23T13:59:51Z00:00;47;0;0;47;0.73;
2025-05-23T14:00:21Z00:00;24;1;0;24;0.38;
2025-05-23T14:00:51Z00:00;30;1;0;30;0.47;
2025-05-23T14:01:21Z00:00;28;6;0;28;0.44;
2025-05-23T14:01:51Z00:00;30;0;0;30;0.47;
2025-05-23T14:02:21Z00:00;37;0;0;37;0.58;
2025-05-23T14:02:51Z00:00;27;0;0;27;0.42;
2025-05-23T14:03:21Z00:00;29;0;0;29;0.45;
2025-05-23T14:03:51Z00:00;57;72;0;57;0.89;
2025-05-23T14:04:21Z00:00;37;2;0;37;0.58;
2025-05-23T14:04:51Z00:00;23;1;0;23;0.36;
2025-05-23T14:05:21Z00:00;24;4;0;24;0.38;
2025-05-23T14:05:51Z00:00;28;1;0;28;0.44;
2025-05-23T14:06:21Z00:00;49;1;0;49;0.77;
2025-05-23T14:06:51Z00:00;27;1;0;27;0.42;
2025-05-23T14:07:21Z00:00;81;117;0;81;1.27;
2025-05-23T14:07:51Z00:00;35;0;0;35;0.55;
2025-05-23T14:08:21Z00:00;15;0;0;15;0.23;
2025-05-23T14:08:51Z00:00;24;26;0;24;0.38;
2025-05-23T14:09:21Z00:00;20;0;0;20;0.31;
